,Polarity,Tweet_ID,Date,Query,Username,Tweet_text,VADER score
425847,0,2063409554,Sun Jun 07 02:32:36 PDT 2009,NO_QUERY,Lates,@MrsJames_Waters Sad but true though I'm afraid.... ,0.3919
426879,0,2063623823,Sun Jun 07 03:25:12 PDT 2009,NO_QUERY,mistressnine,@vic236 I miss you   and im afraid of my historytest i hate this woman.. we should pee on her house xD (my life is a piece of crap),-0.128
426958,0,2063641626,Sun Jun 07 03:29:43 PDT 2009,NO_QUERY,H077y,"@jaswindervirdee You're welcome  aah thanks!!! Oooh i'm afraid I ate the last bit yesterday afternoon with some ice cream, sorry! ",0.7762
428963,0,2064035662,Sun Jun 07 05:00:28 PDT 2009,NO_QUERY,Bwilkins,"@robynbrinkley I did it for 2 years.... I'm afraid to tell you, no it never gets easier ",-0.5472
430028,0,2064246506,Sun Jun 07 05:42:13 PDT 2009,NO_QUERY,wickedLhei,"when will this crisis end?! i'm afraid i might be one of them, i just hope not.. ",-0.5052
430565,0,2064356751,Sun Jun 07 06:02:17 PDT 2009,NO_QUERY,Carpe_Jugulum,@reinventawkward I'm afraid the whining doesn't stop sweety ,-0.0031
430601,0,2064366270,Sun Jun 07 06:03:56 PDT 2009,NO_QUERY,afistfulofsky,"@extermikate Ahaha. Maybe they would, at that. I'm afraid to blow my nose this morning. ",0.0
430743,0,2064394186,Sun Jun 07 06:08:37 PDT 2009,NO_QUERY,merihn,"@cyphersushi  no, I'm afraid not.But! Go here: http://oxoniensis.livejournal.com/412558.html and there should still be some on offer!",-0.4184
430808,0,2064410253,Sun Jun 07 06:11:21 PDT 2009,NO_QUERY,NorthernLightss,@LTwersky it's just a weak horribly bad tooth. Thanks I already called you guys. I have an appointment tomorrow morning. I am afraid tho ,-0.7845
431402,0,2064535060,Sun Jun 07 06:31:54 PDT 2009,NO_QUERY,ninadin,tomorrow fucking school again.. -.- sooooooo afraid because of the exams ,0.0
431847,0,2064629076,Sun Jun 07 06:46:40 PDT 2009,NO_QUERY,Yashrocks,@xprincessxkrisx cause i was afraid bout mine but i put my real one and others say the one that is mine is fake  but that is truely me,-0.631
434381,0,2065173096,Sun Jun 07 08:03:04 PDT 2009,NO_QUERY,kamilynae,"is going through the hardest thing she has ever had to go through in her whole life, thank God I am strong or I'm afraid I would fall. ",0.7845
436364,0,2065648616,Sun Jun 07 09:01:18 PDT 2009,NO_QUERY,rmollise,"And who got a look at the occultation last night? Not me, I'm afraid. ",0.0
436955,0,2065798415,Sun Jun 07 09:18:41 PDT 2009,NO_QUERY,kristmascarroll,life in bed is lonely without your pup. but mine is afraid of me. ,-0.1901
440209,0,2066677267,Sun Jun 07 10:58:15 PDT 2009,NO_QUERY,khairul,"The more you earn, the more you spend. I'm afraid ",0.0
441229,0,2066955696,Sun Jun 07 11:28:59 PDT 2009,NO_QUERY,xreyesx,tired and missing some of my friends.  this hasn't been a very happy Sunday I'm afraid! ,-0.6712
442688,0,2067349014,Sun Jun 07 12:11:17 PDT 2009,NO_QUERY,StefanieatDell,"@xeony2k I'm afraid that if u miss the 21-day return window, there's not much else I can do. We're not able to break the return policy ",-0.1531
443877,0,2067677333,Sun Jun 07 12:45:59 PDT 2009,NO_QUERY,scottjustice,"@Rachael90210 he's not to me I'm afraid, he's just saying what the public wants to hear while his lot are equally as bad  he's blair-lite",-0.5423
447714,0,2068778468,Sun Jun 07 14:40:56 PDT 2009,NO_QUERY,jmetson,@TheNamesBlunt Its a definate Fnork from me I'm afraid. ,0.0
447993,0,2068846763,Sun Jun 07 14:48:25 PDT 2009,NO_QUERY,ririchard,@ladydianaa haha no problem! I was afraid of that! I was trying to hide but I couldn't  guess I should have told him to park elsewhere!,-0.3971
448198,0,2068903757,Sun Jun 07 14:54:48 PDT 2009,NO_QUERY,numb3r_5ev3n,"@antipax0 Not while I'm at work, I'm afraid. ",0.0
449641,0,2069298649,Sun Jun 07 15:37:21 PDT 2009,NO_QUERY,casecarr,@zomgitshannah some told me a story of seeing a huge one there and now i'm afraid to go back ,0.3182
450250,0,2069450839,Sun Jun 07 15:54:12 PDT 2009,NO_QUERY,PeterPollock,@mdemuth They look white on my screen  Thanks anyway. It makes me afraid to start submitting proposals. Will I get gold stars or red ink?,0.4404
451023,0,2069641108,Sun Jun 07 16:15:08 PDT 2009,NO_QUERY,procphil,"Unlike here, I'm afraid - estimates are that there'll be no country boozers left by 2012 at the current rate of closure - very sad ",-0.6801
452131,0,2069943083,Sun Jun 07 16:48:56 PDT 2009,NO_QUERY,jonasobsessedom,im afraid something really bad is gonna happen on June 13th  imagine those possibilities,-0.5849
452428,0,2070021171,Sun Jun 07 16:57:38 PDT 2009,NO_QUERY,lilloco,The Hangover was very funny. Less funny was line at Kuma's. Went to Urban Belly instead. Love U.B.. but afraid I'll never go to Kuma's ,0.6997
453836,0,2070439020,Sun Jun 07 17:41:46 PDT 2009,NO_QUERY,GringaSalsera,"my throat is insanely sore tonight and I've been coughing all day. Thought it was allergies or asthma at first, but I'm afraid it's sicky ",-0.1901
453912,0,2070458035,Sun Jun 07 17:43:52 PDT 2009,NO_QUERY,GodsGift23,@iamFrankBlack Who you telling? And I'm so afraid to die. I know its part of life but damn ,-0.7296
455539,0,2070986330,Sun Jun 07 18:38:21 PDT 2009,NO_QUERY,sarahlefebvre,"What am I supposed to think, I just want to let it all out, but when I do, I'm afraid of people's opinion. I don't like that feeling. ",-0.4714
455841,0,2071066371,Sun Jun 07 18:46:36 PDT 2009,NO_QUERY,maxdyckhoff,"@majornelson No showers in T5 unless you are flying First Class (or equivalent), I am afraid. ",-0.296
455955,0,2071105337,Sun Jun 07 18:50:35 PDT 2009,NO_QUERY,7_7,"@FF40ish Hiya, I'm catching up with some friends in town this arvo I'm afraid  Wanna pop round one night during the week?",0.4767
456268,0,2071220561,Sun Jun 07 19:02:13 PDT 2009,NO_QUERY,EmilyK_4,@Kadiemay28 i know!  I was afraid to go over because the security was jumpy.,0.1759
456352,0,2071242358,Sun Jun 07 19:04:25 PDT 2009,NO_QUERY,lavoniamartin,is afraid. ,0.0
458119,0,2071788847,Sun Jun 07 19:55:47 PDT 2009,NO_QUERY,ManMadeMoon,@Monicayh nope.. had no time to go im afraid.   hoping maybe in July I will have time,0.1531
458448,0,2071896813,Sun Jun 07 20:05:20 PDT 2009,NO_QUERY,loreleileigh,@CohenOZXDS I'm afraid my theatre exile will go on forever.  ,0.0
458783,0,2072006979,Sun Jun 07 20:14:31 PDT 2009,NO_QUERY,seekzpeace,"@RichBassett Oh thanks Rich,....but her time is near. Very soon I am afraid. ",0.4404
459025,0,2072070722,Sun Jun 07 20:21:03 PDT 2009,NO_QUERY,toookii,afraid of getting hurt... ,0.0
459759,0,2072255931,Sun Jun 07 20:40:50 PDT 2009,NO_QUERY,rawwksann,@SarahLuv well I'm afraid the drinking is what caused it..I'm drinking lots of H2O. But its just not as fun as beer. ,-0.1536
460338,0,2072421136,Sun Jun 07 20:59:43 PDT 2009,NO_QUERY,YellowRoseofTX,@b_club afraid i will have to wait. sprinkle will have to tell me about ur site. my dialup hates videos/sound/pictures .  ,-0.4404
460741,0,2072521812,Sun Jun 07 21:11:21 PDT 2009,NO_QUERY,rochtrev,"@smithant I'm older, I'm afraid! 41  Grad Sammamish HS in '86. Had a bunch of Newport friends too. how about you?",0.5255
460833,0,2169454070,Sun Jun 14 14:31:50 PDT 2009,NO_QUERY,CocaBeenSlinky,@mozwold LMAO cheeky git LOL  first time this weekend! lol ;-)  I dont enjoy running it bores me sh1tless i'm afraid ,0.853
461045,0,2174355992,Sun Jun 14 22:22:58 PDT 2009,NO_QUERY,heysquirrelhey,@jharrang mmm i wanted to make spinach ravioli [surprisingly good] tonight but i was afraid to boil water on my sketchy stove.  sadness.,-0.5927
461151,0,2174380022,Sun Jun 14 22:25:56 PDT 2009,NO_QUERY,NobodysAngel88,@acc1987fans thats what im afraid of  and that might be another factor why im so emotionally messed up too,-0.3976
463366,0,2174904956,Sun Jun 14 23:35:41 PDT 2009,NO_QUERY,caitarmstrong,i'm afraid i lost my dazzle glass ,-0.3182
465448,0,2175354433,Mon Jun 15 00:45:19 PDT 2009,NO_QUERY,scribblegurl,@patrick_f haven't had the chance to watch it yet. now i'm afraid. ,-0.1877
467012,0,2175688796,Mon Jun 15 01:42:23 PDT 2009,NO_QUERY,SuzyJsn,is studying because I have an exam today  I think is good but I'm afraid !,0.3054
467364,0,2175761854,Mon Jun 15 01:55:31 PDT 2009,NO_QUERY,denissaa,"I just watched Quarantine and i hate that movie . The zombie was so scary,i'm afraid if i can't sleep tonight ",-0.5719
468004,0,2175904971,Mon Jun 15 02:20:21 PDT 2009,NO_QUERY,FashionxLover,@Schofe  Wow I've never heard of someone afraid of soup. Does it have an actual name? &amp; I feel sorry 4 the woman ,0.5423
469225,0,2176166960,Mon Jun 15 03:06:18 PDT 2009,NO_QUERY,Nejsilicious,is too afraid from serious relationships!!! OMG i'm in such a panic right now. i need some help ,-0.4168
470003,0,2176334078,Mon Jun 15 03:35:15 PDT 2009,NO_QUERY,DivineUnbroken,moaning monday for me am afraid  going to photoshop.,-0.1027
470010,0,2176334991,Mon Jun 15 03:35:24 PDT 2009,NO_QUERY,coliwilso,"I'm such a bloody soft cock. Used to be if i had an urge this strong to go for a ride, i'd just do it. Now i'm afraid it'll be too cold ",0.0964
472158,0,2176778189,Mon Jun 15 04:43:55 PDT 2009,NO_QUERY,S_noah,Llendo al examen...  I'm afraid,0.0
472567,0,2176869996,Mon Jun 15 04:56:57 PDT 2009,NO_QUERY,ginaandriani,Dentist calling *so much afraid* ,0.0
472792,0,2176921363,Mon Jun 15 05:03:43 PDT 2009,NO_QUERY,eva120609,I guess waking up 2 pm isn't the best idea i've ever had... guilt is eating me up. still too afraid to talk to katu ,-0.6671
473328,0,2177047102,Mon Jun 15 05:20:12 PDT 2009,NO_QUERY,maddisondesigns,"@endlessblush Yeah, that's why I should NEVER get a bigger pkt. The more I have the more I'll eat. No restraint i'm afraid ",-0.0679
474824,0,2177434578,Mon Jun 15 06:06:01 PDT 2009,NO_QUERY,ej09,"not a happy bunny, we cant have that lovely new house we wanted... fooey.   emmajane sad chops today im afraid",-0.847
475687,0,2177670850,Mon Jun 15 06:30:27 PDT 2009,NO_QUERY,NikkayPandarr,"@bogwhoppit they are afraid he will take advantage or something, which i know he wont cos its been 2 months and he hasnt! ",0.3164
476166,0,2177807333,Mon Jun 15 06:44:05 PDT 2009,NO_QUERY,EmilySpeelman,"@BrentWatkins afraid so  I have the best of them in photobucket so it's not a 100% loss, but still.",0.4961
476721,0,2177963156,Mon Jun 15 06:59:15 PDT 2009,NO_QUERY,roxfox01,"@juls10 Aloha! I'm afraid Denver is not in forecast as yet  that's OK, but hate to miss out on all the fun! Have to email little story &lt;3",-0.2772
479396,0,2178853538,Mon Jun 15 08:17:54 PDT 2009,NO_QUERY,BuzzRoyale,the lock of my hello kitty watch just broke  I'm afraid it can't be fixed...,-0.4215
480849,0,2179417101,Mon Jun 15 09:04:33 PDT 2009,NO_QUERY,Noortje28,@idlebrain2834 I really hope it's not that bad but I'm afraid it is ,0.4627
481246,0,2179569994,Mon Jun 15 09:17:02 PDT 2009,NO_QUERY,millenomi,"@carlosefonseca And it won't work for quite a while, I'm afraid. ",0.0
481763,0,2179771729,Mon Jun 15 09:33:42 PDT 2009,NO_QUERY,sarahhaase,@idubbs I'm almost afraid to know. It makes the waiting for release/upgrade so much more painful ,-0.5356
483105,0,2180253540,Mon Jun 15 10:13:03 PDT 2009,NO_QUERY,janiecwales,"@trickyshirls I'm tweeting from a laptop with windows vista, but not technically minded enought to help out I'm afraid ",0.5499
483578,0,2180443782,Mon Jun 15 10:28:47 PDT 2009,NO_QUERY,TheTentoSaga,I'm afraid Alex Jones might be REALLY losing it. ,-0.5612
484241,0,2180713433,Mon Jun 15 10:50:37 PDT 2009,NO_QUERY,rileykabear,paranoid about my knee now.     Really afraid that i might need knee surgery or something.,-0.25
484379,0,2180761748,Mon Jun 15 10:54:37 PDT 2009,NO_QUERY,rieriobelix,"Really, I'm curious with my national examination score. I'm afraid to face it, I'm not ready if I have the bad one. I really sucks for it ",-0.7027
484392,0,2180764294,Mon Jun 15 10:54:49 PDT 2009,NO_QUERY,Flo5,@Hotspur_1882 I'm afraid @thelane is still ignoring my sage advice - she's chatting online still!  Very naughty girl ,-0.4574
486312,0,2181493445,Mon Jun 15 11:54:14 PDT 2009,NO_QUERY,dotmariusz,@Malarkey the biggest step forward I've seen recently is the &quot;Ditch IE6&quot; movement that is not growing very strong... So - afraid not ,-0.1326
487276,0,2182023658,Mon Jun 15 12:37:01 PDT 2009,NO_QUERY,CrossCultural,@johntmeche3 really? I had no idea. At least someone came up with a creative use for them. I was afraid they would just sit and rot ,0.1082
488267,0,2182523378,Mon Jun 15 13:17:02 PDT 2009,NO_QUERY,jajajajess,Aaaaw my poor dog is super afraid of the thunderstorm ,0.2023
489146,0,2182879893,Mon Jun 15 13:45:23 PDT 2009,NO_QUERY,starkissed,"@JerryShaw eww, creeper~  GTFO! lol JAYKAY  i not afraid of yooouu &lt;333 once again, tytyty! and its cause i only post ones im ok with :x",0.6792
489398,0,2182966827,Mon Jun 15 13:52:17 PDT 2009,NO_QUERY,Muriel_LZ,DO NOT TWEET film locations @TwilightilDawn -&gt; I'm afraid you can't do anything against stalkers. It's a shame. ,-0.4767
490048,0,2183206250,Mon Jun 15 14:11:20 PDT 2009,NO_QUERY,sankofa1327,@Jayde_Nicole im afraid of the water too ,0.0
491431,0,2183818492,Mon Jun 15 15:01:40 PDT 2009,NO_QUERY,myloveforyou,@chromalab i'm totally fine. people are just afraid to be around me. ,0.2716
491650,0,2183896850,Mon Jun 15 15:08:06 PDT 2009,NO_QUERY,CaseyBrianne,God I miss her and she has no clue how much.  I'm too afraid to lose her friendship to push it any further.  relationships suck,-0.5267
492794,0,2184391556,Mon Jun 15 15:50:32 PDT 2009,NO_QUERY,LuVMeLi,My fish has not moved for hours im afraid that he's dead i cant bear 2 flush him...it'll hurt 2 bad ,-0.9042
493334,0,2184571529,Mon Jun 15 16:06:14 PDT 2009,NO_QUERY,tommcfly,@mandamoo11 we'd love to. Not up to us I'm afraid! ,0.6696
494000,0,2184783851,Mon Jun 15 16:24:57 PDT 2009,NO_QUERY,kurtlo,@maconcakes  They do make your hands turn orange.... you could be afraid of turning into Tigger. ,0.0
495145,0,2185140737,Mon Jun 15 16:56:51 PDT 2009,NO_QUERY,DarthKnitter,@knittingpatch I'm afraid to look!  Too many other expenses right now.  ,0.0
496882,0,2185708278,Mon Jun 15 17:47:16 PDT 2009,NO_QUERY,alexasgorbey,@H0peFrPeaCe I'm afraid to ask for it because the rents might not give it to me if i do. I hope they didnt forget ,0.5523
497667,0,2185958892,Mon Jun 15 18:09:12 PDT 2009,NO_QUERY,lillianinalaska,@gunmar I'm afraid to drive. ,0.0
497692,0,2185964585,Mon Jun 15 18:09:43 PDT 2009,NO_QUERY,ashenflower,"@GADBaby Yep! I've finally found a good combo with Calgon &amp; Crunchy Clean, but I'm afraid to reintroduce any synthetics!  #clothdiapers",0.6103
497773,0,2185997301,Mon Jun 15 18:12:31 PDT 2009,NO_QUERY,simprograms,"@Singinggirl489 I wish I did, but my guess would be as good as anyone's I'm afraid ",0.6908
498593,0,2186258712,Mon Jun 15 18:34:59 PDT 2009,NO_QUERY,mebebree,@Gliimpse thats what I'm afraid of ,0.0
498608,0,2186261271,Mon Jun 15 18:35:12 PDT 2009,NO_QUERY,Sonnyiam,Its 2.30 in da mornin nd im 2 afraid 2 go 2 sleep incase i wake up not breathin again    :'-( xox,0.4168
498841,0,2186336115,Mon Jun 15 18:41:37 PDT 2009,NO_QUERY,Lynette_Marie,Is anyone else afraid of the dark? I get scared at nighttime. ,-0.4404
499066,0,2186405597,Mon Jun 15 18:47:36 PDT 2009,NO_QUERY,MarMicAben,"Have been home for a while + wasting time. I'm tired! I'm afraid to go back to bed, though, b/c I don't want a return of the nightmares. ",-0.7281
499162,0,2186436355,Mon Jun 15 18:50:15 PDT 2009,NO_QUERY,indiejunker,"@GrhmCrackerGirl  i may audition, but i'm afraid i wont be abel to post enough, because im lazy  haah. but summer is coming =]",0.0387
499923,0,2186685692,Mon Jun 15 19:11:24 PDT 2009,NO_QUERY,Kate_Chile,"it was at 83% and now it's back to 81%... i'm afraid to go to sleep, but i'll have to eventually  http://tinyurl.com/le29fl",0.0
500091,0,2186737649,Mon Jun 15 19:15:54 PDT 2009,NO_QUERY,angieee09,i feel just like karen on tonight shows. ever since a dream i had when i was a little girl i've been afraid of the dark. ,0.5423
500708,0,2186939754,Mon Jun 15 19:33:24 PDT 2009,NO_QUERY,Sunny_27,still afraid of the mouse in her house ,0.0
501175,0,2187111210,Mon Jun 15 19:48:23 PDT 2009,NO_QUERY,GreaseAddict27,has never been this afraid of failing  i can't wait for regents week to be OVER!,-0.5562
501795,0,2187318415,Mon Jun 15 20:06:26 PDT 2009,NO_QUERY,fashiondisorder,"Going to sleep, Xoxo ! wish me luck for tomorrow.. I'm afraid ",0.8748
501837,0,2187331861,Mon Jun 15 20:07:35 PDT 2009,NO_QUERY,fashiondisorder,"Going to sleep, xoxo ! Wish me luck for tomorrow.. I'm so afraid  :S",0.777
502235,0,2187456705,Mon Jun 15 20:18:32 PDT 2009,NO_QUERY,valepaz_1,"iÂ´m afraid , the wind is so strong here in puerto varas !! ya veo que se vuela mi casa ",0.7027
503600,0,2187891841,Mon Jun 15 20:58:06 PDT 2009,NO_QUERY,renby,"almost done with a site for a client, but very afraid to test on IE8 ",0.0
503800,0,2187946624,Mon Jun 15 21:03:05 PDT 2009,NO_QUERY,joeysmcintyre,@starbucksapron 200s...  lol i was getting too nervous waiting to see if ticketmaster opened up 100s i was afraid i would end up with 400s,0.1779
504967,0,2188270611,Mon Jun 15 21:35:42 PDT 2009,NO_QUERY,oootricia,i cant stop coughing. im afraid im going to stop breathing soon ,0.4168
505176,0,2188322951,Mon Jun 15 21:41:20 PDT 2009,NO_QUERY,HeatherGraeber,OMG I jus smashed a spider on my floor!! ...I'm deathly afraid of spiders D:  and I sleep on a mattress on the floor!! ,0.625
506145,0,2188574305,Mon Jun 15 22:08:59 PDT 2009,NO_QUERY,wtf_sara,"oh, and I'm afraid I'm going to be up all night running to the toilet ",0.0
510370,0,2189639055,Tue Jun 16 00:31:21 PDT 2009,NO_QUERY,SunnySaRo,Good morning! Only 24 H to my exam... IÂ´m afraid ,0.4926
510760,0,2189732449,Tue Jun 16 00:45:57 PDT 2009,NO_QUERY,enderwillsaveme,"the fish tank was my night light (b/c, at 23 years of age, i am still afraid of the dark) and they got rid of it. ",0.0
511487,0,2189910533,Tue Jun 16 01:14:12 PDT 2009,NO_QUERY,Splitscreen710,Its storming here really bad and the power went out &amp; im afraid of the dark ,-0.5849
511555,0,2189925060,Tue Jun 16 01:16:32 PDT 2009,NO_QUERY,Melli_B,DELF A2 ........     i'm afraid,0.0
511862,0,2190000659,Tue Jun 16 01:29:16 PDT 2009,NO_QUERY,chelseatobey,church outfit option #2  I'm afraid of this one because it's kinda high up on the sides.  http://tinyurl.com/nr4ot7,0.0
511866,0,2190001990,Tue Jun 16 01:29:30 PDT 2009,NO_QUERY,rhemsworth,@KimBlairwitch - Not possible whilst live on the show i'm afraid ,0.0
512821,0,2190230888,Tue Jun 16 02:08:18 PDT 2009,NO_QUERY,tim0man,"@adeningtyas you're making me more afraid now  haven't had the chance to go through it. riee, ajarin yah ntr, hehe",-0.1877
512905,0,2190253893,Tue Jun 16 02:12:10 PDT 2009,NO_QUERY,kovster,"@katedavis It's not just you I'm afraid  visit http://tr.im/oDIQ to check the online/offline status of Gmail, Google, or any other site",0.0
513021,0,2190281613,Tue Jun 16 02:16:50 PDT 2009,NO_QUERY,Love_Scenario,"The weather sucks today, I'm afraid I'll have to move the blogtv show to tomorrow ",-0.3612
513249,0,2190335647,Tue Jun 16 02:26:07 PDT 2009,NO_QUERY,TanmoyDas,Have a nice time Tweeting Pals... I am afraid my tweeting days are over - cant tweet from office anymore  Adieu!!,0.5242
513686,0,2190446874,Tue Jun 16 02:45:19 PDT 2009,NO_QUERY,RockShowGirl,I'm already afraid for when blink will come over ,0.0
513837,0,2190484294,Tue Jun 16 02:51:49 PDT 2009,NO_QUERY,dougharvey,"@Kelsey_Burd - So sorry, love.  What was the name of that book you wanted me to read?  I'm afraid our AIM convo disappeared ",0.4562
514001,0,2190518388,Tue Jun 16 02:57:47 PDT 2009,NO_QUERY,MitchyEstrop,"Kinda thinkin bout my vacation plans this october, heart was set on orlando, but mom's afraid of swine ",0.0
515818,0,2190921308,Tue Jun 16 04:04:59 PDT 2009,NO_QUERY,jejejejen,says it's raining hard. I'm afraid that I may get disconnected  http://plurk.com/p/11burr,-0.1027
516068,0,2190981891,Tue Jun 16 04:14:05 PDT 2009,NO_QUERY,batstatic,"@iandevlin: oh i get it - i'm afraid i can't, sorry ",0.0572
517342,0,2191277707,Tue Jun 16 04:55:52 PDT 2009,NO_QUERY,SoerenS,@netaddicts DMI says Rain/showers + 15-20C for #CG09 I'm afraid ,0.0
517441,0,2191298509,Tue Jun 16 04:58:43 PDT 2009,NO_QUERY,k_griffiths,@nell_xo - I'm revising my socks off I'm afraid  Just having an hours break haha. Sorry  I think Nash has an exam this afternoon too :S,-0.0601
517574,0,2191327833,Tue Jun 16 05:02:26 PDT 2009,NO_QUERY,vonIrrwegen,"@robromoni I've already repost this sad news! I'm bit afraid of copy-cats, bring them new ideas to spoil other gay prides in the world! ",-0.638
517643,0,2191345318,Tue Jun 16 05:04:47 PDT 2009,NO_QUERY,faiznurdavid,@misschimichanga  idk whether he wanna join us or not. i'm afraid he's too upset. i don't dare to ask him :/,-0.4939
518044,0,2191443188,Tue Jun 16 05:17:10 PDT 2009,NO_QUERY,monaghanpenguin,ok I think it's officially now an illness  I've sat on my couch for like two hours now afraid to move in case the motion makes me puke ,-0.34
518800,0,2191634568,Tue Jun 16 05:40:36 PDT 2009,NO_QUERY,rose2784,is afraid of thunder and lightning.  The thunder rolling in the sky...,0.0
519959,0,2191955355,Tue Jun 16 06:15:48 PDT 2009,NO_QUERY,JulioRojo,Yeah great great!!!I'm not allowed to charge bills haha. But I'm afraid I've got to study right now ,0.88
520213,0,2192043512,Tue Jun 16 06:24:50 PDT 2009,NO_QUERY,joeyanne,"@SDDowns I'm afraid I am, epic clothes fail. I tend to have two main colour schemes though - but would look awful if mixed. ",-0.7391
521240,0,2192355121,Tue Jun 16 06:54:45 PDT 2009,NO_QUERY,boogie_shoes,"@misstwinkle on it's way, though no biscuits to help it go down I'm afraid      #huginamug",0.128
522553,0,2192793303,Tue Jun 16 07:33:29 PDT 2009,NO_QUERY,ferlynn89,@ting11 Haha! But Im afraid it will not be avilable by then It has been out for quite sometime le ,0.5093
522815,0,2192881262,Tue Jun 16 07:41:11 PDT 2009,NO_QUERY,MsStaceyK,@LolaAM oh hell no ! I would have died and gone to heaven ! I am deathly afraid of heights ,-0.8264
522949,0,2192956922,Tue Jun 16 07:47:43 PDT 2009,NO_QUERY,juicyjanice,I now realize how afraid I am to heights. tree top makes me cuh-ray-zee! my adrenaline was really pumped up.. not good ,-0.2259
522975,0,2192962035,Tue Jun 16 07:48:09 PDT 2009,NO_QUERY,crutchley,@nashg @ebeth afraid I can't make thursday  have a voddie for me,0.0
523296,0,2193075048,Tue Jun 16 07:57:47 PDT 2009,NO_QUERY,MelanieBernds,"I'm concerned about my bruised scalp and Monica's implications are not helping. Brushing my hair was difficult today, I'm afraid it shows ",-0.5248
523406,0,2193113549,Tue Jun 16 08:00:55 PDT 2009,NO_QUERY,foosballwizard,"Havent left the house yet, its raining now  i shouldve left earlier, i was afraid of my brother waking up too early &amp; finding me gone.",0.0
524117,0,2193361170,Tue Jun 16 08:21:11 PDT 2009,NO_QUERY,cgreentx,So Excedrine only managed to take the edge off my Migraine today. Still fuzzy and out of sorts a bit. Going to be a LONG day I'm afraid. ,0.0
526486,0,2194279178,Tue Jun 16 09:34:54 PDT 2009,NO_QUERY,iGary,@Jamie Im afraid we are on our lonesome tonight  lol,0.0772
526825,0,2194409509,Tue Jun 16 09:45:24 PDT 2009,NO_QUERY,nanabitencourt,Tired :S sleeping a little thaan get a new hair cut I'm afraid  but if you like..for me it's okay T. miss miss REALLY miss you tweet tweet,-0.7019
526953,0,2194458372,Tue Jun 16 09:49:21 PDT 2009,NO_QUERY,ellycouture,so- I'm getting a pedicure. as afraid of fungus that I am ,0.0
527279,0,2194591666,Tue Jun 16 10:00:06 PDT 2009,NO_QUERY,marknijhof,@torresdal ofline soon I am afraid ,0.0
528018,0,2194866919,Tue Jun 16 10:21:58 PDT 2009,NO_QUERY,lightningseed,"@StacyDAdkins yeah, I've just been working and worrying about my cat - I'm afraid it's CRF, have a vet appt tomorrow to confirm. ",-0.0516
529461,0,2195469322,Tue Jun 16 11:10:20 PDT 2009,NO_QUERY,bennettdeb,Car damage est at $6000. I'm afraid they're going to total my car. ,-0.4939
530245,0,2195841736,Tue Jun 16 11:40:37 PDT 2009,NO_QUERY,jogr66,i'm afraid to phone home ,0.0
530383,0,2195889584,Tue Jun 16 11:44:31 PDT 2009,NO_QUERY,Marrycat,I'm afraid of episode 10 ,0.0
530551,0,2195975935,Tue Jun 16 11:51:33 PDT 2009,NO_QUERY,bejuska,I am afraid....and hate math!!   wish me luck..,-0.3786
530966,0,2196124523,Tue Jun 16 12:03:31 PDT 2009,NO_QUERY,todaysgrayskies,"@omgittssophia zomg. you're so lucky. damn, I'm afraid you might not come back home ",0.1625
532355,0,2196713529,Tue Jun 16 12:50:10 PDT 2009,NO_QUERY,mwclarkson,@4goggas TMNE09 already full I'm afraid  Where are you again? Think a NW one coming up soon.,0.0
533947,0,2197359788,Tue Jun 16 13:40:57 PDT 2009,NO_QUERY,amyxlove,I am so scared for tomorrow. I'm afraid of surgeriesss ,-0.4927
534054,0,2197392745,Tue Jun 16 13:43:31 PDT 2009,NO_QUERY,AussieOz,i feel like cryin but i'm 2 weak...I feel like goin out but i'm afraid 2 be seen this way.  I just wanna stay in my room where it's safe.,0.8338
538057,0,2198964334,Tue Jun 16 16:49:33 PDT 2009,NO_QUERY,corinnedefranco,i want to watch &quot;i am legend&quot; but i am afraid of scaring the crap out of myself when i am all alone alllll night ,-0.8625
538095,0,2198981439,Tue Jun 16 16:51:02 PDT 2009,NO_QUERY,DaReal_KEEKSZ,@LaVie_Clothing who's in charge of dis account!? Da Boss..lol..Yeah I'm afraid so &quot;/ well unfortunatly I'm BaQ to single no1 wants me  now,0.396
540733,0,2199846898,Tue Jun 16 18:05:10 PDT 2009,NO_QUERY,Princess_Holly,@ComcastBonnie I'm afraid to use my Internet. So I don't know what to do. ,0.0
542216,0,2200357657,Tue Jun 16 18:47:20 PDT 2009,NO_QUERY,fatjellypenguin,...afraid I'll get nightmares...they say eating cheese before bed can have that effect  no more ravioli with grilled cheese for me...,-0.296
544659,0,2201178416,Tue Jun 16 19:54:56 PDT 2009,NO_QUERY,Bluurgg,My house has a lot of daddy long legs in it. I'm afraid to stay there tonight ,0.0
545616,0,2201492982,Tue Jun 16 20:21:06 PDT 2009,NO_QUERY,bluestatus,"@breakfastt Thanks for calling me a pansy.  It's not that I'm afraid of thunder, it's that I'm afraid of getting struck by lightning.",0.2263
545622,0,2201494150,Tue Jun 16 20:21:12 PDT 2009,NO_QUERY,MaliceBlackhart,@bmccracken Glad to see you tweeting again. We should get together and discuss how to help the music community! I'm afraid for it ,0.7177
546502,0,2201777119,Tue Jun 16 20:45:29 PDT 2009,NO_QUERY,headjar,@Tuglatonic Apple.co.nz site says you guys down under get it on the 18th I'm afraid ,0.0
